Player,Team,Year Signed,Length of Contract,Value,APY,Guaranteed Money,APY as % of Salary Cap,Inflated Value,Inflated APY,Inflated Guaranteed
Janarius Robinson,Eagles,2022,3,"2,560,000.00","853,333.00",0.00,0.00,"3,140,365.00","1,046,788.00",0.00
Drew Jordan,Panthers,2022,3,"2,560,000.00","853,333.00",0.00,0.00,"3,140,365.00","1,046,788.00",0.00
Micheal Clemons,Jets,2022,4,"4,424,096.00","1,106,024.00","764,096.00",0.01,"5,427,061.00","1,356,765.00","937,320.00"
Tyreke Smith,Seahawks,2022,4,"3,980,972.00","995,243.00","320,972.00",0.01,"4,883,479.00","1,220,870.00","393,738.00"
Esezi Otomewo,Vikings,2022,4,"3,969,048.00","992,262.00","309,048.00",0.01,"4,868,851.00","1,217,213.00","379,111.00"
Dominique Robinson,Bears,2022,4,"3,933,152.00","983,288.00","273,152.00",0.01,"4,824,818.00","1,206,204.00","335,077.00"
Kingsley Enagbare,Packers,2022,4,"3,902,556.00","975,639.00","242,556.00",0.01,"4,787,285.00","1,196,821.00","297,545.00"
Kyron Johnson,Eagles,2022,4,"3,869,928.00","967,482.00","209,928.00",0.01,"4,747,260.00","1,186,815.00","257,520.00"
Amare Barno,Panthers,2022,4,"3,845,408.00","961,352.00","185,408.00",0.01,"4,717,182.00","1,179,295.00","227,441.00"
James Houston,Lions,2022,4,"3,792,012.00","948,003.00","132,012.00",0.01,"4,651,680.00","1,162,920.00","161,940.00"
Cameron Goode,Dolphins,2022,4,"3,773,256.00","943,314.00","113,256.00",0.01,"4,628,672.00","1,157,168.00","138,932.00"
Daniel Hardy,Rams,2022,4,"3,759,704.00","939,926.00","99,704.00",0.01,"4,612,048.00","1,153,012.00","122,307.00"
Trent Harris,Ravens,2022,1,"965,000.00","965,000.00",0.00,0.01,"1,183,770.00","1,183,770.00",0.00
James Vaughters,Steelers,2022,1,"965,000.00","965,000.00",0.00,0.01,"1,183,770.00","1,183,770.00",0.00
Porter Gustin,Dolphins,2022,1,"965,000.00","965,000.00",0.00,0.01,"1,183,770.00","1,183,770.00",0.00
Bryan Cox Jr.,Colts,2022,1,"965,000.00","965,000.00",0.00,0.01,"1,183,770.00","1,183,770.00",0.00
Trent Harris,Giants,2022,1,"965,000.00","965,000.00",0.00,0.01,"1,183,770.00","1,183,770.00",0.00
Jullian Taylor,Vikings,2022,1,"965,000.00","965,000.00",0.00,0.01,"1,183,770.00","1,183,770.00",0.00
Emeke Egbule,Chargers,2022,1,"965,000.00","965,000.00",0.00,0.01,"1,183,770.00","1,183,770.00",0.00
Joe Jackson,Panthers,2022,1,"965,000.00","965,000.00",0.00,0.01,"1,183,770.00","1,183,770.00",0.00
Ryan Anderson,Steelers,2022,1,"1,035,000.00","1,035,000.00",0.00,0.01,"1,269,640.00","1,269,640.00",0.00
Takkarist McKinley,Rams,2022,1,"1,035,000.00","1,035,000.00",0.00,0.01,"1,269,640.00","1,269,640.00",0.00
Demone Harris,Texans,2022,1,"1,035,000.00","1,035,000.00",0.00,0.01,"1,269,640.00","1,269,640.00",0.00
Daeshon Hall,Dolphins,2022,1,"1,035,000.00","1,035,000.00",0.00,0.01,"1,269,640.00","1,269,640.00",0.00
Tarell Basham,Titans,2022,1,"1,035,000.00","1,035,000.00",0.00,0.01,"1,269,640.00","1,269,640.00",0.00
Taco Charlton,Bears,2022,1,"1,035,000.00","1,035,000.00",0.00,0.01,"1,269,640.00","1,269,640.00",0.00
Ifeadi Odenigbo,Colts,2022,1,"1,035,000.00","1,035,000.00",0.00,0.01,"1,269,640.00","1,269,640.00",0.00
Jordan Jenkins,Raiders,2022,1,"1,035,000.00","1,035,000.00",0.00,0.01,"1,269,640.00","1,269,640.00",0.00
Da'Shawn Hand,Titans,2022,1,"1,035,000.00","1,035,000.00",0.00,0.01,"1,269,640.00","1,269,640.00",0.00
Tashawn Bower,Raiders,2022,1,"1,035,000.00","1,035,000.00",0.00,0.01,"1,269,640.00","1,269,640.00",0.00
Taco Charlton,Saints,2022,1,"1,035,000.00","1,035,000.00",0.00,0.01,"1,269,640.00","1,269,640.00",0.00
Jordan Willis,49ers,2022,1,"1,035,000.00","1,035,000.00",0.00,0.01,"1,269,640.00","1,269,640.00",0.00
Shilique Calhoun,Chiefs,2022,1,"1,035,000.00","1,035,000.00",0.00,0.01,"1,269,640.00","1,269,640.00",0.00
Jordan Willis,49ers,2022,1,"1,110,000.00","1,110,000.00",0.00,0.01,"1,361,643.00","1,361,643.00",0.00
Steven Means,Ravens,2022,1,"1,120,000.00","1,120,000.00",0.00,0.01,"1,373,910.00","1,373,910.00",0.00
John Simon,Steelers,2022,1,"1,120,000.00","1,120,000.00",0.00,0.01,"1,373,910.00","1,373,910.00",0.00
Jeremiah Attaochu,Chargers,2022,1,"1,120,000.00","1,120,000.00",0.00,0.01,"1,373,910.00","1,373,910.00",0.00
Bruce Irvin,Seahawks,2022,1,"1,120,000.00","1,120,000.00",0.00,0.01,"1,373,910.00","1,373,910.00",0.00
Terrell Lewis,Bears,2022,2,"1,905,000.00","952,500.00",0.00,0.01,"2,336,873.00","1,168,437.00",0.00
Tuzar Skipper,Titans,2022,2,"1,905,000.00","952,500.00",0.00,0.01,"2,336,873.00","1,168,437.00",0.00
Larrell Murchison,LAR/TEN,2022,2,"1,905,000.00","952,500.00",0.00,0.01,"2,336,873.00","1,168,437.00",0.00
Cameron Malveaux,Eagles,2022,2,"2,045,000.00","1,022,500.00",0.00,0.01,"2,508,612.00","1,254,306.00",0.00
Jason Pierre-Paul,Ravens,2022,1,"1,350,000.00","1,350,000.00","1,150,000.00",0.01,"1,656,052.00","1,656,052.00","1,410,711.00"
Alex Wright,Browns,2022,4,"5,293,574.00","1,323,394.00","1,029,872.00",0.01,"6,493,654.00","1,623,414.00","1,263,349.00"
DeAngelo Malone,Falcons,2022,4,"5,229,582.00","1,307,396.00","983,332.00",0.01,"6,415,155.00","1,603,789.00","1,206,258.00"
Cameron Thomas,KC/ARI,2022,4,"5,144,340.00","1,286,085.00","921,336.00",0.01,"6,310,588.00","1,577,647.00","1,130,208.00"
Myjai Sanders,HOU/ARI,2022,4,"5,044,904.00","1,261,226.00","849,020.00",0.01,"6,188,609.00","1,547,152.00","1,041,497.00"
Vinny Curry,Jets,2022,1,"1,300,000.00","1,300,000.00","800,000.00",0.01,"1,594,717.00","1,594,717.00","981,364.00"
Carl Nassib,Buccaneers,2022,1,"1,187,500.00","1,187,500.00","682,500.00",0.01,"1,456,712.00","1,456,712.00","837,226.00"
Stephen Weatherly,Browns,2022,1,"1,200,000.00","1,200,000.00","650,000.00",0.01,"1,472,046.00","1,472,046.00","797,358.00"
Kyler Fackrell,Raiders,2022,1,"1,187,500.00","1,187,500.00","633,500.00",0.01,"1,456,712.00","1,456,712.00","777,118.00"
DeMarcus Walker,Titans,2022,1,"1,187,500.00","1,187,500.00","600,000.00",0.01,"1,456,712.00","1,456,712.00","736,023.00"
Olasunkanmi Adeniyi,Titans,2022,1,"1,187,500.00","1,187,500.00","502,500.00",0.01,"1,456,712.00","1,456,712.00","616,419.00"
Efe Obada,Commanders,2022,1,"1,187,500.00","1,187,500.00","352,500.00",0.01,"1,456,712.00","1,456,712.00","432,414.00"
Jihad Ward,Giants,2022,1,"1,187,500.00","1,187,500.00","337,500.00",0.01,"1,456,712.00","1,456,712.00","414,013.00"
Kentavius Street,Saints,2022,1,"1,265,000.00","1,265,000.00","300,000.00",0.01,"1,551,782.00","1,551,782.00","368,012.00"
Shaq Lawson,Bills,2022,1,"1,187,500.00","1,187,500.00","152,500.00",0.01,"1,456,712.00","1,456,712.00","187,073.00"
Sam Williams,Cowboys,2022,4,"6,224,254.00","1,556,064.00","3,399,649.00",0.01,"7,635,324.00","1,908,832.00","4,170,367.00"
Drake Jackson,49ers,2022,4,"5,892,392.00","1,473,098.00","3,143,212.00",0.01,"7,228,227.00","1,807,057.00","3,855,794.00"
Nik Bonitto,Broncos,2022,4,"5,801,888.00","1,450,472.00","3,073,278.00",0.01,"7,117,206.00","1,779,301.00","3,770,006.00"
Kerry Hyder,49ers,2022,1,"1,500,000.00","1,500,000.00","750,000.00",0.01,"1,840,058.00","1,840,058.00","920,029.00"
Devon Kennard,Cardinals,2022,1,"1,500,000.00","1,500,000.00","600,000.00",0.01,"1,840,058.00","1,840,058.00","736,023.00"
Malik Reed,Steelers,2022,1,"1,500,000.00","1,500,000.00",0.00,0.01,"1,840,058.00","1,840,058.00",0.00
David Ojabo,Ravens,2022,4,"7,909,124.00","1,977,281.00","5,401,594.00",0.01,"9,702,163.00","2,425,541.00","6,626,163.00"
Josh Paschal,Lions,2022,4,"7,735,658.00","1,933,915.00","4,842,553.00",0.01,"9,489,371.00","2,372,343.00","5,940,384.00"
Melvin Ingram,Chiefs,2022,1,"1,826,000.00","1,826,000.00",0.00,0.01,"2,239,963.00","2,239,963.00",0.00
Boye Mafe,Seahawks,2022,4,"8,562,260.00","2,140,565.00","6,319,290.00",0.01,"10,503,368.00","2,625,842.00","7,751,905.00"
Trey Flowers,Dolphins,2022,1,"2,125,000.00","2,125,000.00","1,000,000.00",0.01,"2,606,748.00","2,606,748.00","1,226,705.00"
Henry Anderson,Patriots,2022,1,"2,000,000.00","2,000,000.00","750,000.00",0.01,"2,453,410.00","2,453,410.00","920,029.00"
Arnold Ebiketie,Falcons,2022,4,"8,818,692.00","2,204,673.00","6,911,142.00",0.01,"10,817,934.00","2,704,484.00","8,477,933.00"
Kyle Van Noy,Chargers,2022,1,"2,250,000.00","2,250,000.00","2,250,000.00",0.01,"2,760,086.00","2,760,086.00","2,760,086.00"
Justin Houston,Ravens,2022,1,"2,283,000.00","2,283,000.00",0.00,0.01,"2,800,568.00","2,800,568.00",0.00
Tyquan Lewis,Colts,2022,1,"2,545,000.00","2,545,000.00","1,000,000.00",0.01,"3,121,964.00","3,121,964.00","1,226,705.00"
Malik Reed,DEN/PIT,2022,1,"2,433,000.00","2,433,000.00",0.00,0.01,"2,984,573.00","2,984,573.00",0.00
Marquis Haynes,Panthers,2022,2,"5,500,000.00","2,750,000.00","2,035,000.00",0.01,"6,746,878.00","3,373,439.00","2,496,345.00"
Rasheem Green,Texans,2022,1,"2,750,000.00","2,750,000.00","1,000,000.00",0.01,"3,373,439.00","3,373,439.00","1,226,705.00"
Carl Granderson,Saints,2022,2,"5,265,000.00","2,632,500.00","240,000.00",0.01,"6,458,602.00","3,229,301.00","294,409.00"
George Karlaftis,Chiefs,2022,4,"11,935,476.00","2,983,869.00","11,935,476.00",0.01,"14,641,309.00","3,660,327.00","14,641,309.00"
Carlos Dunlap,Chiefs,2022,1,"3,000,000.00","3,000,000.00","3,000,000.00",0.01,"3,680,115.00","3,680,115.00","3,680,115.00"
Dante Fowler Jr.,Cowboys,2022,1,"3,000,000.00","3,000,000.00","1,000,000.00",0.01,"3,680,115.00","3,680,115.00","1,226,705.00"
Jermaine Johnson II,Jets,2022,4,"13,087,444.00","3,271,861.00","13,087,444.00",0.02,"16,054,434.00","4,013,609.00","16,054,434.00"
Dennis Gardeck,Cardinals,2022,3,"10,000,000.00","3,333,333.00","3,750,000.00",0.02,"12,267,051.00","4,089,017.00","4,600,144.00"
Ogbonnia Okoronkwo,Texans,2022,1,"3,250,000.00","3,250,000.00","1,000,000.00",0.02,"3,986,792.00","3,986,792.00","1,226,705.00"
Justin Houston,Ravens,2022,1,"3,500,000.00","3,500,000.00","3,500,000.00",0.02,"4,293,468.00","4,293,468.00","4,293,468.00"
Lorenzo Carter,Falcons,2022,1,"3,500,000.00","3,500,000.00","2,000,000.00",0.02,"4,293,468.00","4,293,468.00","2,453,410.00"
Mario Addison,Texans,2022,2,"7,700,000.00","3,850,000.00","4,600,000.00",0.02,"9,445,629.00","4,722,815.00","5,642,843.00"
Melvin Ingram,Dolphins,2022,1,"4,000,000.00","4,000,000.00","3,320,000.00",0.02,"4,906,820.00","4,906,820.00","4,072,661.00"
Al-Quadin Muhammad,Bears,2022,2,"8,000,000.00","4,000,000.00","3,300,000.00",0.02,"9,813,641.00","4,906,820.00","4,048,127.00"
Arden Key,Jaguars,2022,1,"4,000,000.00","4,000,000.00","3,000,000.00",0.02,"4,906,820.00","4,906,820.00","3,680,115.00"
Jacob Martin,Broncos,2022,3,"13,500,000.00","4,500,000.00","6,000,000.00",0.02,"16,560,519.00","5,520,173.00","7,360,231.00"
Jacob Martin,Jets,2022,3,"13,500,000.00","4,500,000.00","6,000,000.00",0.02,"16,560,519.00","5,520,173.00","7,360,231.00"
Markus Golden,Cardinals,2022,1,"4,500,000.00","4,500,000.00","3,500,000.00",0.02,"5,520,173.00","5,520,173.00","4,293,468.00"
Jerry Hughes,Texans,2022,2,"10,000,000.00","5,000,000.00","5,500,000.00",0.02,"12,267,051.00","6,133,525.00","6,746,878.00"
Dorance Armstrong Jr.,Cowboys,2022,2,"12,000,000.00","6,000,000.00","6,000,000.00",0.03,"14,720,461.00","7,360,231.00","7,360,231.00"
Charles Harris,Lions,2022,2,"13,000,000.00","6,500,000.00","7,000,000.00",0.03,"15,947,166.00","7,973,583.00","8,586,936.00"
Derek Barnett,Eagles,2022,2,"14,000,000.00","7,000,000.00","9,000,000.00",0.03,"17,173,871.00","8,586,936.00","11,040,346.00"
Kayvon Thibodeaux,Giants,2022,4,"31,339,040.00","7,834,760.00","31,339,040.00",0.04,"38,443,760.00","9,610,940.00","38,443,760.00"
Aidan Hutchinson,Lions,2022,4,"35,715,388.00","8,928,847.00","35,715,388.00",0.04,"43,812,248.00","10,953,062.00","43,812,248.00"
Travon Walker,Jaguars,2022,4,"37,372,624.00","9,343,156.00","37,372,624.00",0.05,"45,845,188.00","11,461,297.00","45,845,188.00"
Uchenna Nwosu,Seahawks,2022,2,"19,055,000.00","9,527,500.00","10,535,000.00",0.05,"23,374,866.00","11,687,433.00","12,923,338.00"
Jadeveon Clowney,Browns,2022,1,"10,000,000.00","10,000,000.00","9,250,000.00",0.05,"12,267,051.00","12,267,051.00","11,347,022.00"
Preston Smith,Packers,2022,4,"52,000,000.00","13,000,000.00","12,200,000.00",0.06,"63,788,665.00","15,947,166.00","14,965,802.00"
Demarcus Lawrence,Cowboys,2022,3,"40,000,000.00","13,333,333.00","30,000,000.00",0.06,"49,068,204.00","16,356,067.00","36,801,153.00"
Randy Gregory,DEN/SF,2022,5,"69,500,000.00","13,900,000.00","28,000,000.00",0.07,"85,256,004.00","17,051,201.00","34,347,743.00"
Za'Darius Smith,Vikings,2022,3,"42,000,000.00","14,000,000.00","11,500,000.00",0.07,"51,521,614.00","17,173,871.00","14,107,109.00"
Frank Clark,Chiefs,2022,2,"29,000,000.00","14,500,000.00","15,475,000.00",0.07,"35,574,448.00","17,787,224.00","18,983,261.00"
Haason Reddick,NYJ/PHI,2022,3,"45,000,000.00","15,000,000.00","30,000,000.00",0.07,"55,201,729.00","18,400,576.00","36,801,153.00"
Emmanuel Ogbah,Dolphins,2022,4,"65,400,000.00","16,350,000.00","36,000,000.00",0.08,"80,226,513.00","20,056,628.00","44,161,383.00"
Chandler Jones,Raiders,2022,3,"51,000,000.00","17,000,000.00","32,000,000.00",0.08,"62,561,960.00","20,853,987.00","39,254,563.00"
Harold Landry,Titans,2022,5,"87,500,000.00","17,500,000.00","52,500,000.00",0.08,"107,336,695.00","21,467,339.00","64,402,017.00"
Von Miller,Bills,2022,6,"120,000,000.00","20,000,000.00","51,435,000.00",0.10,"147,204,611.00","24,534,102.00","63,095,576.00"
Bradley Chubb,Dolphins,2022,5,"110,000,000.00","22,000,000.00","63,212,444.00",0.11,"134,937,560.00","26,987,512.00","77,543,027.00"
Maxx Crosby,Raiders,2022,4,"94,000,000.00","23,500,000.00","53,030,000.00",0.11,"115,310,279.00","28,827,570.00","65,052,171.00"
Alex Tchangam,Seahawks,2021,1,"165,600.00","165,600.00",0.00,0.00,"231,749.00","231,749.00",0.00
Kobe Jones,Dolphins,2021,1,"165,600.00","165,600.00",0.00,0.00,"231,749.00","231,749.00",0.00
Pita Taumoepenu,Broncos,2021,1,"165,600.00","165,600.00",0.00,0.00,"231,749.00","231,749.00",0.00
James Vaughters,Falcons,2021,1,"165,600.00","165,600.00",0.00,0.00,"231,749.00","231,749.00",0.00
George Obinna,Falcons,2021,1,"165,600.00","165,600.00",0.00,0.00,"231,749.00","231,749.00",0.00
Trent Harris,Giants,2021,1,"165,600.00","165,600.00",0.00,0.00,"231,749.00","231,749.00",0.00
Hamilcar Rashed,Jets,2021,1,"165,600.00","165,600.00",0.00,0.00,"231,749.00","231,749.00",0.00
Jabari Zuniga,Jets,2021,1,"165,600.00","165,600.00",0.00,0.00,"231,749.00","231,749.00",0.00
Matt Leo,Eagles,2021,1,"165,600.00","165,600.00",0.00,0.00,"231,749.00","231,749.00",0.00
Quinton Bell,Falcons,2021,1,"165,600.00","165,600.00",0.00,0.00,"231,749.00","231,749.00",0.00
Mike Love,Bills,2021,1,"165,600.00","165,600.00",0.00,0.00,"231,749.00","231,749.00",0.00
Frank Herron,Panthers,2021,1,"165,600.00","165,600.00",0.00,0.00,"231,749.00","231,749.00",0.00
Alex Barrett,49ers,2021,1,"165,600.00","165,600.00",0.00,0.00,"231,749.00","231,749.00",0.00
Corbin Kaufusi,49ers,2021,1,"165,600.00","165,600.00",0.00,0.00,"231,749.00","231,749.00",0.00
Aaron Adeoye,Packers,2021,1,"165,600.00","165,600.00",0.00,0.00,"231,749.00","231,749.00",0.00
Myles Adams,Seahawks,2021,1,"165,600.00","165,600.00",0.00,0.00,"231,749.00","231,749.00",0.00
Aaron Patrick,Jaguars,2021,1,"165,600.00","165,600.00",0.00,0.00,"231,749.00","231,749.00",0.00
Charles Snowden,Bears,2021,1,"165,600.00","165,600.00",0.00,0.00,"231,749.00","231,749.00",0.00
Derrek Tuszka,Steelers,2021,1,"165,600.00","165,600.00",0.00,0.00,"231,749.00","231,749.00",0.00
Curtis Weaver,Browns,2021,1,"165,600.00","165,600.00",0.00,0.00,"231,749.00","231,749.00",0.00
Jordan Brailford,Falcons,2021,1,"165,600.00","165,600.00",0.00,0.00,"231,749.00","231,749.00",0.00
Bradlee Anae,Cowboys,2021,1,"165,600.00","165,600.00",0.00,0.00,"231,749.00","231,749.00",0.00
Niko Lalos,Giants,2021,1,"165,600.00","165,600.00",0.00,0.00,"231,749.00","231,749.00",0.00
Tuzar Skipper,Titans,2021,1,"165,600.00","165,600.00",0.00,0.00,"231,749.00","231,749.00",0.00
Demone Harris,Texans,2021,1,"165,600.00","165,600.00",0.00,0.00,"231,749.00","231,749.00",0.00
Joe Jackson,Browns,2021,1,"165,600.00","165,600.00",0.00,0.00,"231,749.00","231,749.00",0.00
Carlo Kemp,Broncos,2021,1,"165,600.00","165,600.00",0.00,0.00,"231,749.00","231,749.00",0.00
Tipa Galeai,Packers,2021,1,"165,600.00","165,600.00",0.00,0.00,"231,749.00","231,749.00",0.00
Austin Edwards,Chiefs,2021,1,"165,600.00","165,600.00",0.00,0.00,"231,749.00","231,749.00",0.00
Demone Harris,Chiefs,2021,1,"165,600.00","165,600.00",0.00,0.00,"231,749.00","231,749.00",0.00
Austin Larkin,Panthers,2021,1,"165,600.00","165,600.00",0.00,0.00,"231,749.00","231,749.00",0.00
Ron'Dell Carter,Cardinals,2021,1,"165,600.00","165,600.00",0.00,0.00,"231,749.00","231,749.00",0.00
Emeke Egbule,Chargers,2021,1,"165,600.00","165,600.00",0.00,0.00,"231,749.00","231,749.00",0.00
Gerri Green,Raiders,2021,1,"165,600.00","165,600.00",0.00,0.00,"231,749.00","231,749.00",0.00
Jessie Lemonier,Lions,2021,1,"165,600.00","165,600.00",0.00,0.00,"231,749.00","231,749.00",0.00
Kylie Fitts,Cardinals,2021,1,"165,600.00","165,600.00",0.00,0.00,"231,749.00","231,749.00",0.00
Joe Jackson,Chiefs,2021,1,"165,600.00","165,600.00",0.00,0.00,"231,749.00","231,749.00",0.00
Earnest Brown IV,Rams,2021,1,"165,600.00","165,600.00",0.00,0.00,"231,749.00","231,749.00",0.00
Kenny Willekes,Vikings,2021,1,"165,600.00","165,600.00",0.00,0.00,"231,749.00","231,749.00",0.00
William Bradley-King,Commanders,2021,1,"165,600.00","165,600.00",0.00,0.00,"231,749.00","231,749.00",0.00
Tashawn Bower,Patriots,2021,1,"165,600.00","165,600.00",0.00,0.00,"231,749.00","231,749.00",0.00
John Daka,Bears,2021,1,"165,600.00","165,600.00",0.00,0.00,"231,749.00","231,749.00",0.00
Cameron Malveaux,Eagles,2021,1,"165,600.00","165,600.00",0.00,0.00,"231,749.00","231,749.00",0.00
Jacob Tuioti-Mariner,Steelers,2021,1,"165,600.00","165,600.00",0.00,0.00,"231,749.00","231,749.00",0.00
Breeland Speaks,Bills,2021,1,"165,600.00","165,600.00",0.00,0.00,"231,749.00","231,749.00",0.00
Frank Herron,Panthers,2021,1,"185,222.00","185,222.00",0.00,0.00,"259,209.00","259,209.00",0.00
Kenny Willekes,Vikings,2021,1,"193,067.00","193,067.00",0.00,0.00,"270,188.00","270,188.00",0.00
Austin Edwards,Chiefs,2021,1,"193,067.00","193,067.00",0.00,0.00,"270,188.00","270,188.00",0.00
Hamilcar Rashed,Jets,2021,1,"193,067.00","193,067.00",0.00,0.00,"270,188.00","270,188.00",0.00
Charles Snowden,Bears,2021,1,"193,067.00","193,067.00",0.00,0.00,"270,188.00","270,188.00",0.00
Derrek Tuszka,Steelers,2021,1,"199,733.00","199,733.00",0.00,0.00,"279,517.00","279,517.00",0.00
Jabari Zuniga,Jets,2021,1,"199,733.00","199,733.00",0.00,0.00,"279,517.00","279,517.00",0.00
Emeke Egbule,Chargers,2021,1,"203,622.00","203,622.00",0.00,0.00,"284,959.00","284,959.00",0.00
Trent Harris,Giants,2021,1,"203,622.00","203,622.00",0.00,0.00,"284,959.00","284,959.00",0.00
James Vaughters,Falcons,2021,1,"203,622.00","203,622.00",0.00,0.00,"284,959.00","284,959.00",0.00
Tashawn Bower,Patriots,2021,1,"207,511.00","207,511.00",0.00,0.00,"290,402.00","290,402.00",0.00
Demone Harris,Chiefs,2021,1,"207,511.00","207,511.00",0.00,0.00,"290,402.00","290,402.00",0.00
Cameron Malveaux,Eagles,2021,1,"214,044.00","214,044.00",0.00,0.00,"299,544.00","299,544.00",0.00
Kenny Willekes,Vikings,2021,1,"220,534.00","220,534.00",0.00,0.00,"308,627.00","308,627.00",0.00
Jabari Zuniga,Jets,2021,1,"233,866.00","233,866.00",0.00,0.00,"327,284.00","327,284.00",0.00
Porter Gustin,Browns,2021,1,"241,644.00","241,644.00",0.00,0.00,"338,169.00","338,169.00",0.00
Trent Harris,Giants,2021,1,"241,644.00","241,644.00",0.00,0.00,"338,169.00","338,169.00",0.00
Tashawn Bower,Patriots,2021,1,"249,422.00","249,422.00",0.00,0.00,"349,054.00","349,054.00",0.00
Demone Harris,Chiefs,2021,1,"249,422.00","249,422.00",0.00,0.00,"349,054.00","349,054.00",0.00
Shilique Calhoun,Chiefs,2021,1,"252,000.00","252,000.00",0.00,0.00,"352,662.00","352,662.00",0.00
Derek Rivers,Texans,2021,1,"252,000.00","252,000.00",0.00,0.00,"352,662.00","352,662.00",0.00
Nate Orchard,Vikings,2021,1,"252,000.00","252,000.00",0.00,0.00,"352,662.00","352,662.00",0.00
Ifeadi Odenigbo,Browns,2021,1,"252,000.00","252,000.00",0.00,0.00,"352,662.00","352,662.00",0.00
Cassius Marsh,Bears,2021,1,"252,000.00","252,000.00",0.00,0.00,"352,662.00","352,662.00",0.00
Chris Smith,Ravens,2021,1,"252,000.00","252,000.00",0.00,0.00,"352,662.00","352,662.00",0.00
John Simon,Titans,2021,1,"252,000.00","252,000.00",0.00,0.00,"352,662.00","352,662.00",0.00
Taco Charlton,Steelers,2021,1,"252,000.00","252,000.00",0.00,0.00,"352,662.00","352,662.00",0.00
Ronald Blair,Jets,2021,1,"252,000.00","252,000.00",0.00,0.00,"352,662.00","352,662.00",0.00
Jabaal Sheard,Dolphins,2021,1,"252,000.00","252,000.00",0.00,0.00,"352,662.00","352,662.00",0.00
Margus Hunt,Bears,2021,1,"252,000.00","252,000.00",0.00,0.00,"352,662.00","352,662.00",0.00
John Simon,Steelers,2021,1,"252,000.00","252,000.00",0.00,0.00,"352,662.00","352,662.00",0.00
Nate Orchard,Packers,2021,1,"252,000.00","252,000.00",0.00,0.00,"352,662.00","352,662.00",0.00
Da'Shawn Hand,TEN/IND,2021,1,"252,000.00","252,000.00",0.00,0.00,"352,662.00","352,662.00",0.00
Chris Smith,Texans,2021,1,"252,000.00","252,000.00",0.00,0.00,"352,662.00","352,662.00",0.00
Damontre Moore,Panthers,2021,1,"252,000.00","252,000.00",0.00,0.00,"352,662.00","352,662.00",0.00
Justin Lawler,Rams,2021,1,"252,000.00","252,000.00",0.00,0.00,"352,662.00","352,662.00",0.00
Taco Charlton,Steelers,2021,1,"265,000.00","265,000.00",0.00,0.00,"370,855.00","370,855.00",0.00
Justin Lawler,Rams,2021,1,"281,333.00","281,333.00",0.00,0.00,"393,712.00","393,712.00",0.00
